,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
8675,1.0,2021-07-01 07:09:29,2021-07-01 07:21:34,1.0,3.2,1.0,N,262,162,2.0,11.5,2.5,0.5,0.0,0.0,0.3,14.8,2.5
8676,1.0,2021-07-01 07:42:14,2021-07-01 07:53:13,1.0,4.6,1.0,N,13,224,1.0,15.5,2.5,0.5,3.75,0.0,0.3,22.55,2.5
8677,2.0,2021-07-01 07:34:09,2021-07-01 08:29:21,2.0,19.36,1.0,N,117,237,1.0,58.0,0.0,0.5,0.0,9.0,0.3,67.8,0.0
8678,2.0,2021-07-01 07:35:25,2021-07-01 07:39:39,1.0,0.5,1.0,N,140,237,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
8679,2.0,2021-07-01 07:42:35,2021-07-01 07:59:36,1.0,3.27,1.0,N,263,186,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
8680,1.0,2021-07-01 07:13:29,2021-07-01 07:27:53,1.0,1.8,1.0,N,186,233,3.0,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5
8681,1.0,2021-07-01 07:44:18,2021-07-01 08:04:23,1.0,3.8,1.0,N,186,263,1.0,16.0,2.5,0.5,3.85,0.0,0.3,23.15,2.5
8682,2.0,2021-07-01 07:29:39,2021-07-01 07:47:54,1.0,9.83,1.0,N,132,132,2.0,28.5,0.0,0.5,0.0,0.0,0.3,30.55,0.0
8683,2.0,2021-07-01 07:17:56,2021-07-01 07:35:51,1.0,3.45,1.0,N,141,68,1.0,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2.5
8684,2.0,2021-07-01 07:41:47,2021-07-01 07:46:12,1.0,1.13,1.0,N,48,100,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
8685,2.0,2021-07-01 07:53:16,2021-07-01 08:00:51,1.0,1.09,1.0,N,48,233,1.0,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5
8686,2.0,2021-07-01 07:21:03,2021-07-01 07:23:17,3.0,0.73,1.0,N,237,237,1.0,4.0,0.0,0.5,3.0,0.0,0.3,10.3,2.5
8687,2.0,2021-07-01 07:33:38,2021-07-01 07:42:33,2.0,1.67,1.0,N,263,237,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
8688,2.0,2021-07-01 07:46:46,2021-07-01 07:52:12,2.0,0.76,1.0,N,141,140,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
8689,2.0,2021-07-01 07:57:13,2021-07-01 08:00:08,2.0,0.64,1.0,N,262,140,1.0,4.5,0.0,0.5,2.34,0.0,0.3,10.14,2.5
8690,1.0,2021-07-01 07:29:23,2021-07-01 08:29:02,4.0,18.3,2.0,N,132,48,1.0,52.0,3.75,0.5,12.6,6.55,0.3,75.7,2.5
8691,2.0,2021-07-01 07:04:01,2021-07-01 07:13:55,1.0,4.32,5.0,N,8,75,1.0,63.0,0.0,0.5,10.0,0.0,0.3,73.8,0.0
8692,2.0,2021-07-01 07:19:01,2021-07-01 07:40:31,1.0,4.27,1.0,N,75,145,2.0,17.5,0.0,0.5,0.0,0.0,0.3,20.8,2.5
8693,2.0,2021-07-01 07:14:18,2021-07-01 07:21:18,1.0,0.83,1.0,N,229,140,1.0,6.5,0.0,0.5,2.0,0.0,0.3,11.8,2.5
8694,2.0,2021-07-01 07:23:48,2021-07-01 07:41:09,1.0,2.84,1.0,N,140,100,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
8695,2.0,2021-07-01 07:42:38,2021-07-01 07:49:01,1.0,1.88,1.0,N,100,246,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
8696,2.0,2021-07-01 07:57:55,2021-07-01 08:01:31,1.0,0.57,1.0,N,90,90,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
8697,2.0,2021-07-01 07:58:28,2021-07-01 08:11:46,1.0,1.94,1.0,N,79,90,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
8698,2.0,2021-07-01 07:45:01,2021-07-01 08:21:10,1.0,17.43,5.0,N,163,132,1.0,69.0,0.0,0.0,4.0,0.0,0.3,75.8,2.5
8699,1.0,2021-07-01 07:13:45,2021-07-01 07:27:20,1.0,3.3,1.0,N,186,140,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
8700,1.0,2021-07-01 07:39:25,2021-07-01 07:44:50,1.0,1.4,1.0,Y,142,161,1.0,6.5,2.5,0.5,1.69,0.0,0.3,11.49,2.5
8701,1.0,2021-07-01 07:55:58,2021-07-01 08:01:36,1.0,1.1,1.0,N,186,249,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
8702,2.0,2021-07-01 07:35:11,2021-07-01 07:44:53,1.0,2.57,1.0,N,238,161,1.0,10.5,0.0,0.5,1.5,0.0,0.3,15.3,2.5
8703,1.0,2021-07-01 07:18:02,2021-07-01 07:33:51,1.0,3.8,1.0,N,141,137,2.0,15.0,2.5,0.5,0.0,0.0,0.3,18.3,2.5
8704,1.0,2021-07-01 07:36:29,2021-07-01 07:52:18,1.0,2.5,1.0,N,137,140,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
8705,1.0,2021-07-01 07:54:01,2021-07-01 08:00:12,1.0,1.5,1.0,N,140,161,1.0,7.0,2.5,0.5,2.55,0.0,0.3,12.85,2.5
8706,2.0,2021-07-01 07:13:38,2021-07-01 07:27:34,1.0,1.14,1.0,N,141,140,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
8707,2.0,2021-07-01 07:28:26,2021-07-01 07:43:28,1.0,1.87,1.0,N,140,233,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
8708,1.0,2021-07-01 07:43:02,2021-07-01 07:49:31,1.0,1.3,1.0,N,166,151,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
8709,1.0,2021-07-01 07:52:15,2021-07-01 07:57:54,1.0,1.5,1.0,N,238,142,2.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
8710,2.0,2021-07-01 07:55:18,2021-07-01 08:17:16,1.0,3.46,1.0,N,107,142,2.0,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5
8711,2.0,2021-07-01 07:05:53,2021-07-01 07:12:15,1.0,1.59,1.0,N,74,75,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
8712,2.0,2021-07-01 07:14:25,2021-07-01 07:18:25,4.0,1.1,1.0,N,75,238,1.0,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0
8713,2.0,2021-07-01 07:22:58,2021-07-01 07:49:49,2.0,9.4,1.0,N,151,138,1.0,29.5,0.0,0.5,7.37,6.55,0.3,44.22,0.0
8714,1.0,2021-07-01 07:11:24,2021-07-01 07:16:56,1.0,1.2,1.0,N,144,231,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
8715,1.0,2021-07-01 07:22:33,2021-07-01 07:29:09,1.0,2.6,1.0,N,231,234,1.0,9.0,2.5,0.5,1.0,0.0,0.3,13.3,2.5
8716,1.0,2021-07-01 07:42:58,2021-07-01 07:55:37,1.0,3.2,1.0,N,114,230,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
8717,2.0,2021-07-01 07:26:25,2021-07-01 07:53:50,6.0,5.03,1.0,N,74,100,1.0,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5
8718,2.0,2021-07-01 07:45:37,2021-07-01 08:00:10,1.0,2.13,1.0,N,41,263,1.0,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0.0
8719,2.0,2021-07-01 07:42:11,2021-07-01 07:49:52,1.0,1.25,1.0,N,100,161,1.0,7.0,0.0,0.5,3.09,0.0,0.3,13.39,2.5
8720,2.0,2021-07-01 07:07:19,2021-07-01 07:07:51,1.0,0.1,1.0,N,161,161,2.0,-2.5,0.0,-0.5,0.0,0.0,-0.3,-5.8,-2.5
8721,2.0,2021-07-01 07:07:19,2021-07-01 07:07:51,1.0,0.1,1.0,N,161,161,2.0,2.5,0.0,0.5,0.0,0.0,0.3,5.8,2.5
8722,2.0,2021-07-01 07:20:23,2021-07-01 07:25:52,1.0,1.48,1.0,N,143,237,1.0,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
8723,2.0,2021-07-01 07:37:03,2021-07-01 07:44:30,1.0,1.94,1.0,N,262,162,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
8724,2.0,2021-07-01 07:56:02,2021-07-01 08:12:51,1.0,0.6,1.0,N,140,141,1.0,11.0,0.0,0.5,3.58,0.0,0.3,17.88,2.5
8725,1.0,2021-07-01 07:07:16,2021-07-01 07:15:49,1.0,1.0,1.0,N,170,230,1.0,7.0,2.5,0.5,1.0,0.0,0.3,11.3,2.5
8726,1.0,2021-07-01 07:24:56,2021-07-01 07:43:20,1.0,1.6,1.0,N,164,162,2.0,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
8727,1.0,2021-07-01 07:44:03,2021-07-01 07:50:29,1.0,0.7,1.0,N,162,163,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
8728,2.0,2021-07-01 07:26:21,2021-07-01 07:29:21,1.0,0.83,1.0,N,162,239,1.0,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0.0
8729,2.0,2021-07-01 07:11:58,2021-07-01 07:16:29,1.0,1.57,1.0,N,161,234,1.0,6.5,0.0,0.5,2.0,0.0,0.3,11.8,2.5
8730,2.0,2021-07-01 07:20:30,2021-07-01 07:28:09,1.0,1.73,1.0,N,113,170,1.0,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5
8731,2.0,2021-07-01 07:34:33,2021-07-01 07:38:18,1.0,0.67,1.0,N,234,90,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
8732,2.0,2021-07-01 07:41:56,2021-07-01 07:51:52,2.0,1.88,1.0,N,234,230,1.0,9.0,0.0,0.5,3.08,0.0,0.3,15.38,2.5
8733,2.0,2021-07-01 07:54:49,2021-07-01 08:24:20,1.0,15.72,3.0,N,230,1,1.0,61.0,0.0,0.0,14.61,11.75,0.3,87.66,0.0
8734,1.0,2021-07-01 07:12:44,2021-07-01 07:25:25,3.0,2.9,1.0,N,239,186,1.0,12.0,2.5,0.5,3.8,0.0,0.3,19.1,2.5
8735,1.0,2021-07-01 07:31:42,2021-07-01 07:37:43,3.0,1.2,1.0,N,164,48,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
8736,1.0,2021-07-01 07:44:41,2021-07-01 07:50:54,2.0,1.1,1.0,N,143,50,1.0,6.5,2.5,0.5,1.0,0.0,0.3,10.8,2.5
8737,1.0,2021-07-01 07:53:11,2021-07-01 08:02:06,1.0,2.1,1.0,N,48,238,1.0,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
8738,1.0,2021-07-01 07:03:48,2021-07-01 07:08:14,1.0,1.1,1.0,N,144,113,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
8739,1.0,2021-07-01 07:12:33,2021-07-01 07:18:47,1.0,1.3,1.0,N,107,162,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
8740,1.0,2021-07-01 07:33:00,2021-07-01 07:37:00,1.0,0.7,1.0,N,186,234,1.0,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
8741,1.0,2021-07-01 07:55:48,2021-07-01 08:00:36,1.0,1.2,1.0,N,90,125,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
8742,2.0,2021-07-01 07:39:33,2021-07-01 07:49:23,1.0,3.36,1.0,N,125,163,2.0,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5
8743,1.0,2021-07-01 07:13:24,2021-07-01 07:18:25,1.0,0.6,1.0,N,48,164,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
8744,1.0,2021-07-01 07:30:07,2021-07-01 07:44:20,1.0,2.2,1.0,N,163,263,2.0,11.5,2.5,0.5,0.0,0.0,0.3,14.8,2.5
8745,1.0,2021-07-01 07:51:02,2021-07-01 07:55:12,1.0,1.3,1.0,N,237,161,1.0,6.0,2.5,0.5,1.25,0.0,0.3,10.55,2.5
8746,2.0,2021-07-01 07:32:10,2021-07-01 07:35:47,1.0,1.19,1.0,N,74,74,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
8747,2.0,2021-07-01 07:55:49,2021-07-01 08:10:40,1.0,4.51,1.0,N,230,13,1.0,15.5,0.0,0.5,1.88,0.0,0.3,20.68,2.5
8748,2.0,2021-07-01 07:32:12,2021-07-01 08:23:02,1.0,30.76,5.0,N,132,265,1.0,160.0,0.0,0.0,0.0,20.3,0.3,181.85,0.0
8749,2.0,2021-07-01 07:28:25,2021-07-01 07:29:56,1.0,0.49,1.0,N,151,24,1.0,3.5,0.0,0.5,1.08,0.0,0.3,5.38,0.0
8750,2.0,2021-07-01 07:42:50,2021-07-01 07:53:47,1.0,1.51,1.0,N,107,170,2.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
8751,2.0,2021-07-01 07:23:21,2021-07-01 08:08:07,1.0,21.1,2.0,N,132,244,1.0,52.0,0.0,0.5,12.12,6.55,0.3,72.72,0.0
8752,2.0,2021-07-01 07:10:00,2021-07-01 07:22:06,5.0,6.23,1.0,N,263,127,1.0,19.5,0.0,0.5,4.56,0.0,0.3,27.36,2.5
8753,2.0,2021-07-01 07:08:30,2021-07-01 07:12:43,1.0,1.44,1.0,N,236,162,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
8754,2.0,2021-07-01 07:17:16,2021-07-01 07:25:25,1.0,1.62,1.0,N,162,90,1.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
8755,2.0,2021-07-01 07:34:49,2021-07-01 07:43:52,1.0,1.42,1.0,N,186,233,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
8756,2.0,2021-07-01 07:47:20,2021-07-01 08:06:11,1.0,3.4,1.0,N,170,75,1.0,15.5,0.0,0.5,4.0,0.0,0.3,22.8,2.5
8757,2.0,2021-07-01 07:53:53,2021-07-01 08:09:51,1.0,2.05,1.0,N,24,74,1.0,11.5,0.0,0.5,2.46,0.0,0.3,14.76,0.0
8758,2.0,2021-07-01 07:02:25,2021-07-01 07:56:06,1.0,12.6,1.0,N,239,72,2.0,45.5,0.0,0.5,0.0,0.0,0.3,48.8,2.5
8759,2.0,2021-07-01 07:10:02,2021-07-01 07:17:50,1.0,1.25,1.0,N,186,162,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
8760,2.0,2021-07-01 07:27:56,2021-07-01 07:48:48,1.0,7.06,1.0,N,162,87,1.0,23.5,0.0,0.5,5.36,0.0,0.3,32.16,2.5
8761,2.0,2021-07-01 07:09:32,2021-07-01 07:26:25,1.0,4.57,1.0,N,166,170,2.0,16.5,0.0,0.5,0.0,0.0,0.3,19.8,2.5
8762,2.0,2021-07-01 07:37:14,2021-07-01 07:47:44,1.0,2.04,1.0,N,107,237,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
8763,2.0,2021-07-01 07:56:32,2021-07-01 07:59:09,1.0,0.73,1.0,N,48,68,1.0,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5
8764,2.0,2021-07-01 07:06:01,2021-07-01 07:17:40,1.0,0.28,1.0,N,42,152,2.0,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0.0
8765,2.0,2021-07-01 07:32:07,2021-07-01 07:46:31,1.0,3.0,1.0,N,239,170,1.0,12.5,0.0,0.5,2.0,0.0,0.3,17.8,2.5
8766,2.0,2021-07-01 07:55:17,2021-07-01 07:55:58,1.0,0.07,1.0,N,100,100,3.0,-2.5,0.0,-0.5,0.0,0.0,-0.3,-5.8,-2.5
8767,2.0,2021-07-01 07:55:17,2021-07-01 07:55:58,1.0,0.07,1.0,N,100,100,2.0,2.5,0.0,0.5,0.0,0.0,0.3,5.8,2.5
8768,2.0,2021-07-01 07:14:53,2021-07-01 07:19:40,2.0,0.94,1.0,N,230,142,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
8769,2.0,2021-07-01 07:24:11,2021-07-01 07:27:43,2.0,0.63,1.0,N,142,230,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
8770,2.0,2021-07-01 07:35:14,2021-07-01 07:38:48,2.0,0.37,1.0,N,100,100,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
8771,2.0,2021-07-01 07:39:57,2021-07-01 07:45:14,2.0,0.85,1.0,N,100,161,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
8772,2.0,2021-07-01 07:17:46,2021-07-01 08:06:26,1.0,15.86,1.0,N,132,145,1.0,49.5,0.0,0.5,5.0,0.0,0.3,56.55,0.0
8773,1.0,2021-07-01 07:11:03,2021-07-01 07:21:01,1.0,2.2,1.0,N,249,230,1.0,9.5,2.5,0.5,1.28,0.0,0.3,14.08,2.5
8774,1.0,2021-07-01 07:27:38,2021-07-01 07:48:10,1.0,5.1,1.0,N,90,166,1.0,18.0,2.5,0.5,4.25,0.0,0.3,25.55,2.5
8775,1.0,2021-07-01 07:52:06,2021-07-01 08:13:03,1.0,6.7,1.0,N,24,137,1.0,22.0,2.5,0.5,2.0,0.0,0.3,27.3,2.5
8776,2.0,2021-07-01 07:58:25,2021-07-01 08:21:17,1.0,6.43,1.0,N,231,236,1.0,23.0,0.0,0.5,2.0,0.0,0.3,28.3,2.5
8777,2.0,2021-07-01 07:11:42,2021-07-01 07:16:27,1.0,1.51,1.0,N,249,186,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
8778,2.0,2021-07-01 07:24:02,2021-07-01 07:29:40,1.0,1.09,1.0,N,68,107,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
8779,2.0,2021-07-01 07:19:57,2021-07-01 07:27:02,1.0,1.15,1.0,N,100,161,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
8780,2.0,2021-07-01 07:35:03,2021-07-01 07:40:31,1.0,0.91,1.0,N,170,162,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
8781,2.0,2021-07-01 07:41:38,2021-07-01 08:08:34,1.0,3.62,1.0,N,262,50,1.0,18.5,0.0,0.5,4.36,0.0,0.3,26.16,2.5
8782,2.0,2021-07-01 07:04:55,2021-07-01 07:14:42,1.0,2.4,1.0,N,230,114,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
8783,2.0,2021-07-01 07:16:14,2021-07-01 07:24:05,2.0,1.91,1.0,N,114,186,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
8784,2.0,2021-07-01 07:29:08,2021-07-01 08:09:34,2.0,9.92,1.0,N,48,63,2.0,34.0,0.0,0.5,0.0,6.55,0.3,43.85,2.5
8785,2.0,2021-07-01 07:27:12,2021-07-01 07:38:04,2.0,2.12,1.0,N,140,75,1.0,9.5,0.0,0.5,1.28,0.0,0.3,14.08,2.5
8786,2.0,2021-07-01 07:45:26,2021-07-01 07:49:20,2.0,1.19,1.0,N,236,237,1.0,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5
8787,1.0,2021-07-01 07:00:11,2021-07-01 07:05:39,1.0,1.2,1.0,N,107,170,1.0,6.5,2.5,0.5,1.0,0.0,0.3,10.8,2.5
8788,1.0,2021-07-01 07:32:06,2021-07-01 07:42:47,1.0,2.6,1.0,N,90,13,1.0,10.5,2.5,0.5,2.07,0.0,0.3,15.87,2.5
8789,1.0,2021-07-01 07:56:49,2021-07-01 08:02:08,1.0,1.0,1.0,N,249,234,1.0,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
8790,2.0,2021-07-01 07:42:40,2021-07-01 07:48:57,5.0,0.73,1.0,N,230,162,1.0,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5
8791,2.0,2021-07-01 07:11:06,2021-07-01 07:14:59,1.0,1.07,1.0,N,142,230,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
8792,2.0,2021-07-01 07:17:52,2021-07-01 07:37:18,1.0,6.61,1.0,N,230,87,1.0,22.0,0.0,0.5,5.06,0.0,0.3,30.36,2.5
8793,2.0,2021-07-01 07:40:55,2021-07-01 07:48:39,6.0,1.37,1.0,N,140,236,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
8794,2.0,2021-07-01 07:53:24,2021-07-01 08:15:14,6.0,8.77,1.0,N,236,231,1.0,27.0,0.0,0.5,3.3,0.0,0.3,33.6,2.5
8795,2.0,2021-07-01 07:45:48,2021-07-01 07:48:22,1.0,0.71,1.0,N,166,238,1.0,4.5,0.0,0.5,0.8,0.0,0.3,6.1,0.0
8796,2.0,2021-07-01 07:54:35,2021-07-01 08:05:56,1.0,1.59,1.0,N,143,237,1.0,9.5,0.0,0.5,30.0,0.0,0.3,42.8,2.5
8797,2.0,2021-07-01 07:53:50,2021-07-01 08:10:01,1.0,2.49,1.0,N,229,145,1.0,13.5,0.0,0.5,4.2,0.0,0.3,21.0,2.5
8798,2.0,2021-07-01 07:48:27,2021-07-01 08:09:24,1.0,3.76,1.0,N,166,140,1.0,16.5,0.0,0.5,5.94,0.0,0.3,25.74,2.5
8799,2.0,2021-07-01 07:21:15,2021-07-01 07:43:28,1.0,8.75,1.0,N,229,195,2.0,26.5,0.0,0.5,0.0,0.0,0.3,29.8,2.5
8800,2.0,2021-07-01 07:56:34,2021-07-01 08:11:41,1.0,5.24,1.0,N,234,88,1.0,17.5,0.0,0.5,3.74,0.0,0.3,24.54,2.5
8801,2.0,2021-07-01 07:43:34,2021-07-01 07:51:19,1.0,1.85,1.0,N,263,142,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
8802,2.0,2021-07-01 07:55:00,2021-07-01 08:01:56,1.0,2.13,1.0,N,142,238,1.0,8.0,0.0,0.5,2.83,0.0,0.3,14.13,2.5
8803,2.0,2021-07-01 07:40:25,2021-07-01 08:16:30,1.0,11.26,1.0,N,138,163,1.0,37.5,0.0,0.5,9.72,6.55,0.3,58.32,2.5
8804,1.0,2021-07-01 07:12:02,2021-07-01 07:19:10,1.0,1.2,1.0,N,114,246,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
8805,1.0,2021-07-01 07:39:01,2021-07-01 07:44:13,2.0,1.6,1.0,N,48,237,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
8806,1.0,2021-07-01 07:47:21,2021-07-01 07:49:33,1.0,0.4,1.0,Y,236,75,2.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
8807,1.0,2021-07-01 07:56:16,2021-07-01 08:05:35,1.0,1.7,1.0,N,236,140,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
8808,2.0,2021-07-01 07:27:37,2021-07-01 07:47:31,1.0,3.44,1.0,N,41,159,1.0,15.0,0.0,0.5,1.0,0.0,0.3,16.8,0.0
8809,2.0,2021-07-01 07:27:43,2021-07-01 07:32:44,1.0,0.84,1.0,N,263,236,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
8810,2.0,2021-07-01 07:37:32,2021-07-01 07:48:01,1.0,2.51,1.0,N,236,170,1.0,10.0,0.0,0.5,0.13,0.0,0.3,13.43,2.5
8811,2.0,2021-07-01 07:45:37,2021-07-01 07:56:07,2.0,2.43,1.0,N,249,170,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
8812,2.0,2021-07-01 07:58:10,2021-07-01 08:03:51,2.0,0.81,1.0,N,170,229,1.0,5.5,0.0,0.5,2.0,0.0,0.3,10.8,2.5
8813,2.0,2021-07-01 07:43:46,2021-07-01 07:49:19,1.0,1.29,1.0,N,152,151,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0
8814,2.0,2021-07-01 07:50:01,2021-07-01 07:57:50,1.0,1.97,1.0,N,151,142,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
8815,2.0,2021-07-01 07:17:28,2021-07-01 07:46:43,1.0,9.78,1.0,N,132,198,1.0,29.5,0.0,0.5,7.0,0.0,0.3,38.55,0.0
8816,1.0,2021-07-01 07:06:27,2021-07-01 07:11:39,1.0,1.6,1.0,N,43,161,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
8817,2.0,2021-07-01 07:11:17,2021-07-01 07:13:45,1.0,0.35,1.0,N,170,164,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
8818,2.0,2021-07-01 07:19:29,2021-07-01 07:23:42,1.0,0.68,1.0,N,186,234,1.0,5.0,0.0,0.5,1.24,0.0,0.3,9.54,2.5
8819,2.0,2021-07-01 07:28:21,2021-07-01 07:37:05,1.0,1.28,1.0,N,170,230,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
8820,2.0,2021-07-01 07:44:13,2021-07-01 07:49:58,1.0,0.7,1.0,N,164,170,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
8821,2.0,2021-07-01 07:26:56,2021-07-01 07:42:33,1.0,7.63,1.0,N,138,134,1.0,22.0,0.0,0.5,4.56,0.0,0.3,28.61,0.0
8822,2.0,2021-07-01 07:27:59,2021-07-01 07:33:19,2.0,1.74,1.0,N,186,125,1.0,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5
8823,2.0,2021-07-01 07:44:51,2021-07-01 07:54:55,1.0,1.32,1.0,N,186,161,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
8824,2.0,2021-07-01 07:05:10,2021-07-01 07:53:37,2.0,16.72,2.0,N,132,233,2.0,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5
8825,2.0,2021-07-01 06:58:08,2021-07-01 07:03:34,2.0,2.15,1.0,N,249,161,1.0,8.0,0.0,0.5,1.5,0.0,0.3,12.8,2.5
8826,2.0,2021-07-01 07:09:29,2021-07-01 07:16:10,2.0,1.25,1.0,N,162,107,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
8827,2.0,2021-07-01 07:19:02,2021-07-01 07:44:34,2.0,3.03,1.0,N,107,140,1.0,18.0,0.0,0.5,2.0,0.0,0.3,23.3,2.5
8828,2.0,2021-07-01 07:50:29,2021-07-01 07:58:45,2.0,2.0,1.0,N,262,163,1.0,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
8829,1.0,2021-07-01 07:04:26,2021-07-01 07:19:07,1.0,1.5,1.0,N,186,107,1.0,10.5,2.5,0.5,2.0,0.0,0.3,15.8,2.5
8830,1.0,2021-07-01 07:26:04,2021-07-01 07:32:09,1.0,0.8,1.0,N,170,186,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
8831,1.0,2021-07-01 07:46:27,2021-07-01 07:55:49,1.0,1.7,1.0,N,48,90,1.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
8832,1.0,2021-07-01 07:13:57,2021-07-01 07:14:47,1.0,0.2,1.0,N,164,170,1.0,3.0,2.5,0.5,1.25,0.0,0.3,7.55,2.5
8833,1.0,2021-07-01 07:22:08,2021-07-01 07:30:31,1.0,1.1,1.0,N,161,68,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
